"seção","canteiro","tombo","taxon","habito","altura","cap","dap","dia","mês","ano","latitude","longitude","densidade"
"8","C",6285,"HELICONIACEAE Heliconia spathocircinata Aristeg.","",NA,NA,NA,NA,NA,NA,"","",NA
"9","E",6288,"ANNONACEAE Annona mucosa Jacq.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"28","B",6291,"HELICONIACEAE Heliconia bihai (L.) L.","",NA,NA,NA,NA,NA,NA,"","",NA
"2","A",6297,"ROSACEAE Prunus padus L.","árvore",NA,NA,NA,NA,NA,NA,"","",0.46
"2","A",6298,"INDETERMINADA","arbustivo",NA,NA,NA,NA,NA,NA,"","",NA
"2","A",6299,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"2","B",6300,"NELUMBONACEAE Nelumbo nucifera Gaertn.","erva",NA,NA,NA,NA,NA,NA,"","",NA
"2","C",6303,"LYTHRACEAE Lagerstroemia indica L.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"2","C",6307,"LYTHRACEAE Lagerstroemia indica L.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"2","C",6308,"ERICACEAE Rhododendron simsii Planch.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"2","C",6309,"PINACEAE Pinus","",NA,NA,NA,NA,NA,NA,"","",NA
"2","C",6310,"PINACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"2","C",6312,"BUXACEAE Buxus sempervirens L.","arbusto",NA,NA,NA,NA,NA,NA,"","",0.78
"2","D",6313,"VITACEAE Leea guineensis G.Don","",NA,NA,NA,NA,NA,NA,"","",NA
"2","D",6314,"ARECACEAE Mauritiella armata (Mart.) Burret","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"2","D",6315,"ARECACEAE Mauritiella armata (Mart.) Burret","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"2","D",6316,"OLEACEAE Osmanthus fragrans (Thunb.) Lour.","",NA,NA,NA,NA,NA,NA,"","",NA
"2","D",6317,"LYTHRACEAE Lagerstroemia indica L.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"2","G",6319,"OLEACEAE Osmanthus fragrans (Thunb.) Lour.","arbusto",NA,NA,NA,NA,NA,NA,"","",0.83
"2","G",6321,"SAPINDACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"2","G",6322,"SAPINDACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"2","G",6323,"SAPINDACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"2","I",6328,"THEACEAE Camellia japonica L.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"2","I",6329,"THEACEAE Camellia japonica L.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"2","I",6330,"THEACEAE Camellia japonica L.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"2","I",6331,"THEACEAE Camellia japonica L.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"2","I",6332,"THEACEAE Camellia japonica L.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6333,"HYPOXIDACEAE Curculigo capitulata (Lour.) Kuntze","",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6335,"POACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6336,"POACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6337,"POACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"20","A",6338,"MALVACEAE Herrania nitida (Poepp.) R.E.Schult.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6341,"ARACEAE Philodendron gloriosum André","",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6347,"ARACEAE Monstera deliciosa Liebm.","",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6348,"ARECACEAE Pinanga coronata (Blume ex Mart.) Blume","",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6349,"ARACEAE Thaumatophyllum bipinnatifidum (Schott ex Endl.) Sakur., Calazans & Mayo","",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6351,"ARACEAE Thaumatophyllum undulatum (Engl.) Sakur., Calazans & Mayo","",NA,NA,NA,NA,NA,NA,"","",NA
"16","B",6352,"MELIACEAE Guarea guidonia (L.) Sleumer","",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6359,"ZINGIBERACEAE Alpinia purpurata (Vieill.) K.Schum.","herbácea",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6361,"HELICONIACEAE Heliconia bihai (L.) L.","",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6363,"MYRTACEAE Psidium guajava L.","árvore",NA,NA,NA,NA,NA,NA,"","",0.8
"38","B",6364,"MUSACEAE Musa paradisiaca L.","",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6365,"DILLENIACEAE Dillenia indica L.","árvore",NA,NA,NA,NA,NA,NA,"","",0.7
"38","B",6366,"MALVACEAE Dombeya viburniflora Bojer.","",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6367,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6372,"LEGUMINOSAE Calliandra harrisii (Lindl.) Benth.","",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6375,"ERYTHROXYLACEAE Erythroxylum coca Lam.","",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6376,"ARECACEAE Ptychosperma macarthurii (H.Wendl. ex H.J.Veitch) H.Wendl. ex Hook.f.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6377,"ARECACEAE Ptychosperma macarthurii (H.Wendl. ex H.J.Veitch) H.Wendl. ex Hook.f.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6378,"CYCADACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6379,"CYCADACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6380,"ARECACEAE Ptychosperma macarthurii (H.Wendl. ex H.J.Veitch) H.Wendl. ex Hook.f.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6381,"ARECACEAE Ptychosperma macarthurii (H.Wendl. ex H.J.Veitch) H.Wendl. ex Hook.f.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6385,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6387,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6392,"ARECACEAE Phoenix roebelenii O'Brien","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6394,"OCHNACEAE Cespedesia spathulata (Ruiz & Pav.) Planch.","árvore",NA,NA,NA,NA,NA,NA,"","",0.72
"38","B",6397,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"38","B",6403,"ARECACEAE Phoenix roebelenii O'Brien","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6405,"RUBIACEAE Coffea liberica Hiern","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6406,"RUBIACEAE Coffea liberica Hiern","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"31","H",6408,"ACANTHACEAE Justicia gendarussa Burm.f.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6408,"ACANTHACEAE Justicia gendarussa Burm.f.","",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6413,"ACANTHACEAE Justicia carnea Lindl.","",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6414,"ACANTHACEAE Justicia thunbergioides (Lindau) Leonard","",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6416,"MALVACEAE Theobroma","",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6418,"URTICACEAE Myriocarpa stipitata Benth.","",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6420,"ACANTHACEAE Acanthus montanus (Nees) T.Anderson","",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6421,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"31","I",6424,"SAPINDACEAE Paullinia elegans Cambess.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"31","K",6425,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"31","K",6428,"MALPIGHIACEAE Banisteriopsis caapi (Spruce ex Griseb.) Morton","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"31","K",6431,"SOLANACEAE Solanum","",NA,NA,NA,NA,NA,NA,"","",NA
"31","K",6432,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"31","K",6433,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"1","A",6434,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"1","A",6435,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"1","A",6438,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"1","B",6439,"RUBIACEAE Bathysa","",NA,NA,NA,NA,NA,NA,"","",NA
"3","A",6442,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"3","B",6443,"ARECACEAE Phoenix loureiroi Kunth var. loureiroi","",NA,NA,NA,NA,NA,NA,"","",NA
"3","C",6444,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"3","C",6445,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"3","C",6446,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"3","C",6447,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"3","G",6448,"MALVACEAE Ceiba erianthos (Cav.) K.Schum.","árvore",NA,NA,NA,NA,NA,NA,"","",0.2
"3","G",6451,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"4","A",6452,"ARECACEAE Dypsis madagascariensis (Becc.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"4","B",6453,"ARECACEAE Arenga pinnata (Wurmb) Merr.","",NA,NA,NA,NA,NA,NA,"","",NA
"4","B",6454,"ARECACEAE Bentinckia nicobarica (Kurz) Becc.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"4","C",6455,"ARECACEAE Ptychosperma elegans (R.Br.) Blume","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"4","C",6456,"SALICACEAE Flacourtia jangomas (Lour.) Raeusch.","árvore",NA,NA,NA,NA,NA,NA,"","",0.92
"4","C",6457,"ARECACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"4","C",6458,"ARECACEAE Ptychosperma elegans (R.Br.) Blume","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"4","C",6459,"ARECACEAE Ptychosperma elegans (R.Br.) Blume","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"4","F",6460,"ARECACEAE Licuala rumphii Blume","",NA,NA,NA,NA,NA,NA,"","",NA
"5","F",6462,"ERICACEAE Rhododendron simsii Planch.","",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",6463,"BROMELIACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",6464,"BROMELIACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","G",6465,"BROMELIACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6466,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6467,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6468,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6469,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6470,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6471,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6472,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6473,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6474,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6475,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6476,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6477,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6478,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6479,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6480,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"5","K",6481,"PANDANACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"6","A",6482,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"6","A",6483,"ARECACEAE Attalea phalerata Mart. ex Spreng.","",NA,NA,NA,NA,NA,NA,"","",NA
"6","B",6488,"EUPHORBIACEAE Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","",NA,NA,NA,NA,NA,NA,"","",NA
"6","B",6489,"ARECACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"6","C",6490,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"6","C",6491,"EUPHORBIACEAE Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"6","D",6493,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"6","D",6494,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"6","D",6495,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"6","D",6496,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"7","C",6497,"POACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"7","E",6503,"ARECACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"7","E",6504,"ARECACEAE","",NA,NA,NA,NA,NA,NA,"","",NA
"30","D",6508,"POACEAE Dendrocalamus asper (Schult. & Schult.f.) Baker ex K.Heyne","",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6511,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6515,"ARECACEAE","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6516,"ARECACEAE Corypha umbraculifera L.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6517,"ARECACEAE","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6519,"POACEAE Dendrocalamus asper (Schult. & Schult.f.) Baker ex K.Heyne","",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6520,"POACEAE Dendrocalamus asper (Schult. & Schult.f.) Baker ex K.Heyne","",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6528,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6530,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","A",6535,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6536,"SOLANACEAE Cestrum","",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6539,"POACEAE Dendrocalamus asper (Schult. & Schult.f.) Baker ex K.Heyne","",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6540,"POACEAE Guadua","",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6541,"MYRTACEAE Syzygium","",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6542,"MYRTACEAE Syzygium","",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6546,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6547,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6548,"ARECACEAE Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6552,"STRELITZIACEAE Ravenala madagascariensis Sonn.","",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6555,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6557,"HYPOXIDACEAE Curculigo capitulata (Lour.) Kuntze","erva",NA,NA,NA,NA,NA,NA,"","",NA
"32","B",6558,"EUPHORBIACEAE Alchornea trewioides (Benth.) Müll. Arg.","",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6560,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6562,"ARECACEAE Roystonea oleracea (Jacq.) O.F.Cook","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6563,"LEGUMINOSAE Amburana cearensis (Allemão) A.C.Sm.","árvore",NA,NA,NA,NA,NA,NA,"","",0.51
"32","C",6568,"MYRTACEAE Campomanesia schlechtendaliana (O.Berg) Nied.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6569,"PHYLLANTHACEAE Bridelia tomentosa Blume","árvore",NA,NA,NA,NA,NA,NA,"","",0.61
"32","C",6570,"ARECACEAE Dypsis madagascariensis (Becc.) Beentje & J.Dransf.","palmeira",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6574,"MYRTACEAE Campomanesia schlechtendaliana (O.Berg) Nied.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6578,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6579,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6582,"ARECACEAE Roystonea","",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6596,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6600,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6601,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6609,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6613,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6615,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6617,"LEGUMINOSAE Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6621,"LEGUMINOSAE Erythrina humeana Spreng.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6622,"LEGUMINOSAE Erythrina speciosa Andrews","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6629,"LEGUMINOSAE Chloroleucon foliolosum (Benth.) G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6630,"SOLANACEAE","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","C",6634,"LEGUMINOSAE Chloroleucon foliolosum (Benth.) G.P.Lewis","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6636,"LEGUMINOSAE Erythrina humeana Spreng.","subarbusto",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6641,"LEGUMINOSAE Albizia lebbeck (L.) Benth.","árvore",NA,NA,NA,NA,NA,NA,"","",0.67
"32","D",6663,"LEGUMINOSAE Dalbergia hortensis Heringer, Rizzini & A.Mattos","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6664,"LEGUMINOSAE Apuleia leiocarpa (Vogel) J.F.Macbr.","árvore",NA,NA,NA,NA,NA,NA,"","",0.76
"32","D",6665,"PHYLLANTHACEAE Margaritaria nobilis L.f.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6666,"LEGUMINOSAE Andira ormosioides Benth.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6668,"LEGUMINOSAE Machaerium ovalifolium Glaz. ex Rudd","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6672,"LEGUMINOSAE Erythrina velutina Willd.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6674,"LEGUMINOSAE Amherstia nobilis Wall.","árvore",NA,NA,NA,NA,NA,NA,"","",0.48
"32","D",6675,"LEGUMINOSAE Zygia latifolia (L.) Fawc. & Rendle","árvore",NA,NA,NA,NA,NA,NA,"","",0.73
"32","D",6677,"LEGUMINOSAE Mimosa artemisiana Heringer & Paula","árvore",NA,NA,NA,NA,NA,NA,"","",0.91
"32","D",6687,"LEGUMINOSAE Exostyles venusta Schott","arbusto, arvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","D",6690,"LEGUMINOSAE Caesalpinia pulcherrima (L.) Sw.","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.84
"32","D",6691,"PHYLLANTHACEAE Bridelia tomentosa Blume","árvore",NA,NA,NA,NA,NA,NA,"","",0.61
"32","D",6694,"LEGUMINOSAE Samanea saman (Jacq.) Merr.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6696,"APOCYNACEAE Thevetia peruviana (Pers.) K.Schum.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6697,"APOCYNACEAE Thevetia peruviana (Pers.) K.Schum.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6699,"NYCTAGINACEAE Bougainvillea","",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6700,"APOCYNACEAE Thevetia peruviana (Pers.) K.Schum.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6703,"NYCTAGINACEAE Bougainvillea","",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6705,"SOLANACEAE Cestrum laevigatum Schltdl.","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6706,"RUTACEAE Murraya paniculata (L.) Jack","árvore",NA,NA,NA,NA,NA,NA,"","",0.88
"32","D",6708,"URTICACEAE Cecropia","arvoreta",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6710,"POLYGONACEAE Triplaris americana L.","árvore",NA,NA,NA,NA,NA,NA,"","",0.49
"32","E",6713,"LEGUMINOSAE Pithecellobium dulce (Roxb.) Benth.","árvore",NA,NA,NA,NA,NA,NA,"","",0.55
"32","E",6720,"LEGUMINOSAE Tipuana tipu (Benth.) Kuntze","árvore",NA,NA,NA,NA,NA,NA,"","",0.61
"32","E",6726,"POLYGONACEAE Triplaris americana L.","árvore",NA,NA,NA,NA,NA,NA,"","",0.49
"32","E",6728,"INDETERMINADA","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6740,"LEGUMINOSAE Chloroleucon tortum (Mart.) Pittier","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6746,"LEGUMINOSAE Senna cana (Nees & Mart.) H.S.Irwin & Barneby","arvoreta",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6750,"LEGUMINOSAE Acacia sphaerocephala Cham. & Schltdl.","arvoreta",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6758,"LEGUMINOSAE Schotia brachypetala Sond.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6760,"POLYGONACEAE Triplaris","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"32","E",6761,"RUBIACEAE Gardenia jasminoides J.Ellis","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"32","F",6764,"MALVACEAE Ceiba speciosa (A.St.-Hil.) Ravenna","árvore",NA,NA,NA,NA,NA,NA,"","",0.56
"32","F",6770,"POACEAE Bambusa vulgaris Schrad. ex J.C.Wendl.","",NA,NA,NA,NA,NA,NA,"","",NA
"32","F",6771,"POACEAE Bambusa vulgaris Schrad. ex J.C.Wendl.","",NA,NA,NA,NA,NA,NA,"","",NA
"32","F",6772,"POACEAE Bambusa vulgaris Schrad. ex J.C.Wendl.","",NA,NA,NA,NA,NA,NA,"","",NA
"33","A",6791,"SOLANACEAE Brunfelsia grandiflora D.Don","arbusto",NA,NA,NA,NA,NA,NA,"","",NA
"33","A",6803,"BIGNONIACEAE Tabebuia","arvoreta",NA,NA,NA,NA,NA,NA,"","",NA
"33","A",6805,"QUIINACEAE Quiina glaziovii Engl.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"33","A",6811,"INDETERMINADA","arvoreta",NA,NA,NA,NA,NA,NA,"","",NA
"33","A",6814,"INDETERMINADA","erva",NA,NA,NA,NA,NA,NA,"","",NA
"33","A",6816,"BIGNONIACEAE Handroanthus ochraceus (Cham.) Mattos","arvoreta",NA,NA,NA,NA,NA,NA,"","",0.82
"33","A",6827,"BIGNONIACEAE Tabebuia","",NA,NA,NA,NA,NA,NA,"","",NA
"33","A",6831,"LEGUMINOSAE Peltogyne discolor Vogel","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"33","B",6863,"BIGNONIACEAE Adenocalymma acutissimum (Cham.) Miers","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"33","B",6864,"BIGNONIACEAE Cuspidaria pulchella (Cham.) K.Schum.","trepadeira",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6880,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6881,"LEGUMINOSAE Machaerium","",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6882,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6883,"INDETERMINADA","arvoreta",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6884,"LEGUMINOSAE","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6885,"BIGNONIACEAE Tabebuia roseoalba (Ridl.) Sandwith","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6892,"LAURACEAE Litsea glutinosa (Lour.) C.B.Rob.","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6893,"URTICACEAE Cecropia","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6898,"ARACEAE Monstera deliciosa Liebm.","erva",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6899,"LEGUMINOSAE Poecilanthe falcata (Vell.) Heringer","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6900,"ASPARAGACEAE Dracaena","",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6902,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6906,"INDETERMINADA","",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6909,"BIGNONIACEAE Tabebuia","árvore",NA,NA,NA,NA,NA,NA,"","",NA
"34","A",6910,"BIGNONIACEAE Tabebuia","árvore",NA,NA,NA,NA,NA,NA,"","",NA
